Final Coding,Word_count with stopwords,Review_length,NN,NNP,JJ,VB,RB,negative,neutral,positive,Tone_code,Review_Text
1.0,12.0,58.0,38.0,9.0,7.0,0.0,0.0,0.0,0.5660000000000001,0.434,3,This Google play help me a lot playing games watching learning oooooo
1.0,17.0,60.0,39.0,10.0,8.0,0.0,0.0,0.0,0.721,0.27899999999999997,5,This has more faces then the free version I like this a lot and Its only $0.99
1.0,17.0,68.0,47.0,12.0,9.0,0.0,0.0,0.0,0.721,0.27899999999999997,7,"This helps me in much things,every games i have in my phone need this its very useful"
1.0,17.0,63.0,46.0,10.0,5.0,0.0,0.0,0.0,0.631,0.369,3,This I like very much because all the items came in free when I played the game
0.0,7.0,22.0,14.0,3.0,2.0,0.0,0.0,0.0,0.723,0.27699999999999997,3,This is a cool app must have.
0.0,5.0,16.0,10.0,2.0,2.0,0.0,0.0,0.0,0.635,0.365,5,This is a cool thing
0.0,5.0,15.0,9.0,1.0,4.0,0.0,0.0,0.0,0.5479999999999999,0.452,5,This is a fun thing
0.0,5.0,14.0,10.0,1.0,1.0,0.0,0.0,0.0,0.58,0.42,5,This is a good app
0.0,5.0,15.0,10.0,2.0,1.0,0.0,0.0,0.0,0.58,0.42,5,This is a good game
1.0,10.0,37.0,23.0,7.0,5.0,0.0,0.0,0.0,0.7559999999999999,0.244,5,This is a good game beacuse u can make posions
1.0,50.0,187.0,136.0,21.0,19.0,3.0,0.0,0.049,0.799,0.152,5,"this is a great app but I have the disco auto start issue. it never starts automatically when i load the app, even tho the play button seems to be pressed. if i press the stop button and after that the play, it works. so for now only 4 stars"
1.0,55.0,193.0,145.0,31.0,17.0,1.0,0.0,0.105,0.853,0.040999999999999995,6,"This is a great app BUT, every time i download a new video file, it does not show up in the app. I have to kill the app, then re-open it in order to see my new downloaded files. All they need to add is a refresh button, to refresh the list of media files."
1.0,16.0,75.0,48.0,7.0,7.0,0.0,0.0,0.0,0.667,0.33299999999999996,1,This is a great app that allows children to watch appropriate videos in a safe environment
1.0,19.0,82.0,49.0,12.0,12.0,0.0,2.0,0.09300000000000001,0.62,0.287,5,This is a great app. Fun to listen to words that comes through although not always easy to understand.
1.0,12.0,63.0,41.0,11.0,7.0,2.0,0.0,0.0,0.621,0.379,5,This is a great chance for younger children to experience different things
1.0,8.0,25.0,16.0,2.0,1.0,0.0,0.0,0.0,0.42,0.58,5,"This is a great emogie, I love it."
1.0,14.0,54.0,31.0,10.0,5.0,0.0,0.0,0.0,0.402,0.598,5,This is a great way to make ur friends laugh. Works great on android.
0.0,4.0,11.0,7.0,1.0,1.0,0.0,0.0,0.0,0.5770000000000001,0.423,5,This Is a joke
0.0,6.0,15.0,9.0,3.0,3.0,0.0,0.0,0.0,0.545,0.455,0,This is a lot of fun!!!
0.0,8.0,35.0,22.0,5.0,4.0,0.0,0.0,0.0,0.53,0.47,5,This is a neat little thing they've created!!
0.0,5.0,17.0,11.0,1.0,2.0,0.0,0.0,0.0,0.588,0.41200000000000003,5,This is a popular app
0.0,9.0,30.0,15.0,6.0,2.0,0.0,0.0,0.0,0.447,0.5529999999999999,0,This is a really amazing app. I LOVE IT !!!
0.0,6.0,20.0,11.0,2.0,3.0,0.0,0.0,0.0,0.659,0.341,5,This is a really cool app.
0.0,14.0,51.0,28.0,3.0,10.0,0.0,0.0,0.0,0.607,0.39299999999999996,5,This is a really great app!!Â¡ I recommend this app and I really am!
1.0,6.0,26.0,15.0,2.0,3.0,0.0,1.0,0.0,0.61,0.39,5,This Is a very entertaining app
0.0,6.0,22.0,16.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,3,This is a very extreme game
0.0,6.0,17.0,11.0,2.0,3.0,0.0,0.0,0.0,0.5820000000000001,0.418,3,This is a very fun app.
0.0,11.0,44.0,28.0,8.0,6.0,1.0,0.0,0.0,0.758,0.242,5,This is a very good game you should download this game
0.0,12.0,35.0,26.0,6.0,4.0,0.0,0.0,0.0,0.578,0.42200000000000004,5,This is a very nice game it is one of the best
1.0,5.0,31.0,20.0,2.0,3.0,0.0,1.0,0.0,0.534,0.466,5,This is addictive.. very entertaining!
1.0,15.0,63.0,44.0,11.0,4.0,0.0,0.0,0.0,0.787,0.213,3,This is amazing because we get to use pictures instead of typing all the time
0.0,5.0,18.0,11.0,1.0,1.0,0.0,0.0,0.0,0.513,0.48700000000000004,5,This is an amazing app
1.0,12.0,68.0,37.0,37.0,5.0,0.0,0.0,0.14400000000000002,0.44799999999999995,0.408,5,This is an amazing app so awesome this really fooled my friendsðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚
1.0,16.0,68.0,43.0,8.0,7.0,0.0,0.0,0.09699999999999999,0.42700000000000005,0.47600000000000003,5,"This is an amazing creation, hilarious! Now my friends and I can spam all the buttons!"
1.0,46.0,193.0,129.0,21.0,23.0,1.0,0.0,0.11800000000000001,0.73,0.152,5,"This is an awesome app. Lots of fun. It also kept me kids busy for a while... But after installing it, I had random spam notifications popping up in my notification bar. I uninstalled and they haven't been seen again. Bummer, because it's a good app."
1.0,18.0,71.0,47.0,10.0,7.0,0.0,0.0,0.0,0.575,0.425,5,This is an awesome game and I've always liked it. I love cartoon network and the TV series.
1.0,9.0,45.0,26.0,12.0,4.0,0.0,0.0,0.0,0.44,0.56,5,This is an excellent way to collect Magiswords! HOORAY!!!!!!!!!
1.0,15.0,80.0,48.0,11.0,8.0,2.0,0.0,0.0,0.726,0.27399999999999997,5,This is an imaginative way to show yourself without being ridiculed about your true appearance.
1.0,9.0,36.0,21.0,6.0,4.0,1.0,0.0,0.252,0.748,0.0,5,This is annoying and takes up too much space
0.0,7.0,25.0,14.0,7.0,2.0,0.0,0.0,0.0,0.41200000000000003,0.588,2,This is Awesome an this is COOL
0.0,10.0,43.0,25.0,9.0,5.0,0.0,0.0,0.0,0.556,0.444,5,This is awesome and cool and don't for get radicalðŸ‘¼
0.0,4.0,16.0,11.0,1.0,0.0,0.0,0.0,0.0,0.423,0.5770000000000001,5,This is awesome app
0.0,6.0,24.0,19.0,3.0,0.0,0.0,0.0,0.0,0.325,0.675,5,This is awesome best app ever
0.0,8.0,26.0,20.0,2.0,3.0,0.0,0.0,0.0,0.42,0.58,5,This is awesome I love it so much
0.0,11.0,40.0,26.0,8.0,3.0,0.0,0.0,0.0,0.38799999999999996,0.612,5,This is awesome!!!! I LOVE this app!!!! It works very well!!!
0.0,5.0,20.0,16.0,2.0,2.0,0.0,0.0,0.214,0.38799999999999996,0.39799999999999996,5,This is awesome. .. no words
1.0,13.0,46.0,32.0,11.0,2.0,0.0,0.0,0.0,0.57,0.43,0,This is awesome. By far the best vr app/game I've seen so far.
0.0,7.0,30.0,20.0,2.0,4.0,0.0,0.0,0.228,0.41100000000000003,0.361,5,this is awesome. could not be happier!
1.0,12.0,49.0,34.0,7.0,6.0,0.0,0.0,0.0,0.775,0.225,7,This is because this game has a very good personality of ben
0.0,3.0,12.0,9.0,1.0,0.0,0.0,0.0,0.535,0.465,0.0,5,This is boring
0.0,3.0,14.0,11.0,1.0,1.0,0.0,0.0,0.655,0.345,0.0,6,This is bullshit
1.0,16.0,62.0,40.0,9.0,5.0,0.0,0.0,0.0,0.7979999999999999,0.20199999999999999,0,This is Chris James grandaughter. This is a amazing app I am so into this game.
0.0,17.0,70.0,42.0,16.0,5.0,1.0,0.0,0.0,0.7959999999999999,0.204,5,This is coming from a non voter. My life is changed Vote Trump Make America Great Again
1.0,12.0,45.0,29.0,6.0,6.0,0.0,0.0,0.292,0.41700000000000004,0.292,5,This is cool hate the free one because it's limited a day.
0.0,8.0,32.0,23.0,5.0,2.0,1.0,0.0,0.0,0.722,0.278,2,This is definitely a app you should buy
0.0,8.0,33.0,11.0,19.0,1.0,1.0,0.0,0.431,0.569,0.0,3,This is Donald trump..... I HATE DONALD TRUMP!!!
1.0,8.0,33.0,15.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,2,This is Faaaaaake game it's only a camera
0.0,7.0,25.0,20.0,5.0,1.0,0.0,0.0,0.355,0.645,0.0,1,This is for my sick little girl
1.0,14.0,48.0,28.0,4.0,13.0,0.0,0.0,0.0,0.5660000000000001,0.434,0,This is fun and cool because this is for kids and it's not bad
1.0,19.0,67.0,43.0,8.0,15.0,0.0,0.0,0.0,0.515,0.485,5,This is fun and very cute. I enjoyed messing around with it and i'm 58 years old lol!!!!! ðŸ˜€
0.0,9.0,29.0,20.0,4.0,6.0,0.0,0.0,0.0,0.708,0.292,5,This is fun I can see every thing now
0.0,5.0,15.0,11.0,2.0,3.0,0.0,0.0,0.0,0.345,0.655,5,This is fun to play.
1.0,6.0,22.0,17.0,3.0,3.0,0.0,0.0,0.141,0.47100000000000003,0.38799999999999996,5,This is fun to trick people
1.0,11.0,49.0,33.0,7.0,6.0,1.0,0.0,0.0,0.752,0.248,5,This is fun. 20 questions style game with tons of characters.
1.0,11.0,39.0,26.0,5.0,5.0,1.0,0.0,0.0,0.752,0.248,5,This is fun. I can't wait til it gets more features
0.0,12.0,41.0,31.0,9.0,3.0,0.0,0.0,0.0,0.755,0.245,5,This is game talking Ben the dog is have so much fun
0.0,3.0,13.0,8.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,5,This is garbage
0.0,10.0,35.0,27.0,2.0,4.0,0.0,0.0,0.08,0.5329999999999999,0.387,0,This is getting a little weird but I love it
1.0,11.0,44.0,33.0,4.0,6.0,0.0,0.0,0.21600000000000003,0.486,0.298,5,This is good but this has login problems. Please fix it
1.0,11.0,38.0,27.0,7.0,3.0,0.0,0.0,0.0,0.513,0.48700000000000004,1,This is good I also created the guy of my dreams
1.0,5.0,20.0,8.0,6.0,1.0,1.0,0.0,0.474,0.526,0.0,5,This is Illegal you know
1.0,61.0,217.0,152.0,37.0,29.0,0.0,1.0,0.08,0.726,0.19399999999999998,2,This is my favorite app ever I love it the only thing wrong with it is that they don't have a good for variety of shows and movies they do have enough to satisfy me and they do have the genre that I like but not much of it but other than that I love this app I'm obsessed with it
0.0,6.0,22.0,13.0,4.0,1.0,0.0,0.0,0.0,0.603,0.397,5,This is my favorite new app!
1.0,8.0,35.0,25.0,7.0,3.0,1.0,0.0,0.0,0.7140000000000001,0.28600000000000003,5,This is nice to send to your grandchildren
1.0,16.0,58.0,42.0,10.0,6.0,0.0,0.0,0.0,1.0,0.0,5,This is not right the only thing it did for me is give me black wallpaper.
1.0,84.0,342.0,238.0,53.0,39.0,6.0,0.0,0.039,0.919,0.042,0,"This is not the right app for you if you install this , see below comments for proof . It's dosnt benefit you and me also because all it does is freezes,says incorrect time zone and etc)I recommend not to install this because it's trash and all these ads that come on TV to install this app it's all bullshit, sorry for my language but it's the truth.i am not forcing you not to install this but I am telling you what the app mostly does ."
1.0,26.0,110.0,78.0,16.0,10.0,0.0,0.0,0.0,0.634,0.366,6,This is perfect for my daughter mommy and kids are both happy. I dont have to worry about what shes watching. It is always something good.
0.0,10.0,43.0,0.0,43.0,0.0,0.0,0.0,0.0,0.626,0.374,5,THIS IS POSSIBLY THE BEST APP I HAVE EVER DOWNLOADED!!!!
1.0,12.0,51.0,34.0,8.0,5.0,1.0,0.0,0.0,0.5589999999999999,0.441,5,This is pretty awesome! I never knew YouTube had a kids version!
0.0,15.0,55.0,39.0,4.0,8.0,0.0,0.0,0.086,0.408,0.505,5,This is pretty cool and I am not lying i recommend it this is awesome
0.0,6.0,20.0,12.0,2.0,4.0,0.0,0.0,0.0,0.564,0.436,5,This is really a fun game!
1.0,17.0,73.0,53.0,9.0,10.0,1.0,0.0,0.20800000000000002,0.441,0.35100000000000003,5,This is really cool! Pretty difficult to fool this game.. You'll be amazed by what it guesses.
1.0,14.0,49.0,32.0,9.0,3.0,2.0,0.0,0.161,0.634,0.204,5,"This is really good. But you are missing ""I want to build a wall"""
0.0,6.0,22.0,13.0,3.0,3.0,0.0,0.0,0.0,0.44,0.56,5,This is realy cool nice app
1.0,13.0,57.0,34.0,7.0,6.0,0.0,0.0,0.0,0.643,0.35700000000000004,5,This is sn amazing app with a lot of features. Please consider getting.
0.0,7.0,26.0,16.0,2.0,3.0,0.0,0.0,0.0,0.389,0.611,5,This is so amazing and also cute
1.0,8.0,35.0,21.0,3.0,2.0,0.0,0.0,0.0,0.44,0.56,5,This is so amazing like a camera wallpaper
0.0,11.0,37.0,22.0,6.0,8.0,0.0,0.0,0.0,0.77,0.23,5,This is so cool a can olso jous this on warsapp
0.0,4.0,14.0,9.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,5,This is so cool!!!ðŸ˜›
0.0,8.0,37.0,22.0,4.0,8.0,0.0,0.0,0.0,0.51,0.49,0,This is so cool. I recommend downloading this.
0.0,4.0,11.0,9.0,2.0,1.0,0.0,0.0,0.0,0.414,0.586,5,This is so fun
0.0,6.0,18.0,10.0,3.0,5.0,0.0,0.0,0.0,0.348,0.652,5,This is so fun and cute.
0.0,7.0,18.0,14.0,2.0,4.0,0.0,0.0,0.0,0.365,0.635,5,This is so fun I love it.
0.0,5.0,14.0,11.0,2.0,3.0,0.0,0.0,0.0,0.45299999999999996,0.547,5,This is so fun omg!!
0.0,7.0,22.0,13.0,3.0,5.0,0.0,0.0,0.0,0.586,0.414,5,This is so fun than any game
0.0,8.0,27.0,19.0,4.0,5.0,0.0,0.0,0.0,0.465,0.535,5,This is so fun to play around with
0.0,4.0,11.0,8.0,2.0,2.0,0.0,0.0,0.0,0.39799999999999996,0.602,5,This is so fun!
0.0,4.0,13.0,9.0,2.0,3.0,0.0,0.0,0.0,0.445,0.555,5,This is so funny
0.0,4.0,13.0,9.0,2.0,3.0,0.0,0.0,0.0,0.445,0.555,5,This is so funny
0.0,4.0,13.0,9.0,2.0,3.0,0.0,0.0,0.0,0.445,0.555,5,This is so funny
0.0,4.0,13.0,8.0,2.0,4.0,0.0,0.0,0.0,0.41,0.59,5,This is so funny!!
1.0,19.0,79.0,41.0,40.0,5.0,2.0,0.0,0.0,0.701,0.299,5,This is so good and i lðŸ˜—ve how you can use it with Snapchat ðŸ‘» its awsome (amaze ballsðŸ˜ƒðŸ˜„ðŸ˜…ðŸ˜ðŸ˜€)
0.0,5.0,15.0,12.0,3.0,2.0,0.0,0.0,0.0,0.528,0.47200000000000003,0,This is so much fun
1.0,13.0,48.0,32.0,9.0,9.0,0.0,0.0,0.0,0.48200000000000004,0.518,5,This is so much fun and easy to use! Everyone loves my avatar!
0.0,13.0,48.0,33.0,8.0,9.0,0.0,0.0,0.0,0.68,0.32,5,This is so much fun! Has everything I could every want to say.
1.0,12.0,47.0,30.0,9.0,9.0,0.0,1.0,0.0,0.46,0.54,5,This is so much fun!! Very easy to use and very entertaining
0.0,14.0,42.0,34.0,5.0,2.0,0.0,0.0,0.0,0.556,0.444,5,This is so nice i like it and im hqppy when i play this
0.0,7.0,28.0,19.0,8.0,4.0,0.0,0.0,0.42100000000000004,0.579,0.0,5,This is so stupid don't download ðŸ˜‘
0.0,13.0,43.0,31.0,5.0,7.0,2.0,0.0,0.304,0.696,0.0,0,this is so stupid. if you get this game you are a baby!!!jk
0.0,5.0,18.0,10.0,6.0,1.0,0.0,0.0,0.518,0.48200000000000004,0.0,2,This is SOO killer man
0.0,11.0,45.0,1.0,52.0,0.0,0.0,0.0,0.413,0.5870000000000001,0.0,0,THIS IS SOOOOO STUPID DO NOT DOWNLOAD OKAY JUST DONT ðŸ˜¡
0.0,4.0,31.0,26.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,7,This is soooooooo coooooooolllllll!!!!!!!!!
0.0,6.0,17.0,10.0,1.0,5.0,0.0,0.0,0.0,0.602,0.39799999999999996,5,This is such a fun app
0.0,5.0,17.0,12.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,5,This is such a rip-off
0.0,9.0,34.0,1.0,35.0,0.0,0.0,0.0,0.0,0.442,0.5579999999999999,0,THIS IS SUPER COOL I NeVER HAD THIS BEFORE!!!!!!!!
1.0,17.0,63.0,45.0,12.0,4.0,0.0,0.0,0.0,0.639,0.361,5,This is the absolute best app for toddlers on road trips. My 3 year old loves it!!
0.0,7.0,21.0,13.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,5,This is the app of the year
0.0,7.0,26.0,13.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,6,This is the bast game avaer 2016
0.0,9.0,35.0,28.0,4.0,2.0,0.0,0.0,0.0,0.6559999999999999,0.344,0,This is the best app ever it actually works
1.0,7.0,23.0,19.0,4.0,1.0,0.0,0.0,0.0,0.588,0.41200000000000003,5,This is the best app for kids
1.0,7.0,23.0,19.0,4.0,1.0,0.0,0.0,0.0,0.588,0.41200000000000003,5,This is the best app for kids...
0.0,8.0,24.0,18.0,3.0,2.0,0.0,0.0,0.0,0.625,0.375,5,This is the best app I ever had
1.0,11.0,43.0,31.0,7.0,5.0,0.0,0.0,0.077,0.629,0.294,5,This is the best app I ever spent money on. Hysterical.
0.0,15.0,52.0,45.0,7.0,4.0,0.0,0.0,0.0,0.396,0.604,5,This is the best app in the whole entire world I love love love it
0.0,8.0,26.0,23.0,3.0,2.0,0.0,0.0,0.0,0.625,0.375,5,This is the best app in the world
1.0,13.0,41.0,30.0,6.0,6.0,0.0,0.0,0.0,0.493,0.507,5,This is the best app it's fun and even my mom likes it
0.0,7.0,27.0,24.0,3.0,1.0,0.0,0.0,0.0,0.588,0.41200000000000003,5,This is the best biggest app ever
1.0,10.0,38.0,30.0,8.0,2.0,0.0,0.0,0.0,0.503,0.49700000000000005,5,This is the best game ever my daughter loves it.
0.0,8.0,28.0,5.0,23.0,1.0,0.0,0.0,0.0,0.45,0.55,5,THIS IS THE BEST GAME I EVER played
1.0,8.0,29.0,24.0,5.0,2.0,1.0,0.0,0.0,0.625,0.375,5,This is the best youtube ever i seen
0.0,6.0,23.0,17.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,5,This is the coolest app ever
1.0,11.0,43.0,29.0,6.0,9.0,0.0,0.0,0.18,0.82,0.0,3,This is the coolest thing ever. It has only missed one.
0.0,14.0,56.0,27.0,23.0,6.0,3.0,0.0,0.154,0.644,0.203,1,"This Is The Cutest Thing Ever,Excuse Me,I'm Going To Go And Cry Now. Ttyl !"
1.0,19.0,95.0,55.0,18.0,12.0,0.0,0.0,0.0,0.705,0.295,6,This is the funnest app. Sitting here laughing with Thanksgiving Day pictures of the dog. This made my Thanksgiving
0.0,18.0,72.0,48.0,7.0,11.0,0.0,0.0,0.0,0.586,0.414,5,This is the funniest app i have ever come across thanks form making it u guys are awesome
0.0,6.0,24.0,15.0,7.0,1.0,0.0,0.0,0.0,0.5429999999999999,0.457,5,This is the greatest app EVER
1.0,59.0,245.0,156.0,31.0,42.0,1.0,0.0,0.034,0.9159999999999999,0.05,3,This is the message I get when I try to cast. It has worked flawlessly until a couple of weeks ago. Cleared every cache. Still happening. - - - edited after reply below. I have no option to reply to your comment and don't understand your question. I have a htc phone and I downloaded your app and now it's not working.
1.0,13.0,52.0,38.0,5.0,5.0,0.0,0.0,0.0,0.79,0.21,1,This is the most adictive app ever ...the akinator truly is a genie!
0.0,9.0,32.0,24.0,5.0,1.0,0.0,0.0,0.0,0.662,0.33799999999999997,5,This is the most amazing game in my life.
0.0,7.0,29.0,21.0,4.0,3.0,0.0,0.0,0.0,0.5329999999999999,0.467,5,This is the most amazing thing ever!!!!!!!!!!!!
0.0,12.0,52.0,37.0,7.0,5.0,0.0,0.0,0.106,0.39299999999999996,0.501,5,This is the most hilarious and weirdest games ever haha love it
0.0,6.0,22.0,14.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,5,This is the near thang ever
1.0,37.0,167.0,113.0,23.0,19.0,1.0,0.0,0.099,0.8490000000000001,0.052000000000000005,3,This is the required component to the free Allcast App for uninterrupted 'casting'. Have to say was skeptical at first but the Allcast App itself is a cracking piece of software. Get both and never look back :-)
1.0,13.0,46.0,32.0,10.0,4.0,0.0,0.0,0.255,0.745,0.0,5,This is the worst app ever. Why can't stick with the old one
0.0,13.0,52.0,37.0,10.0,6.0,0.0,0.0,0.255,0.745,0.0,3,This is the worst app Yall ever made shut down your game account
0.0,11.0,37.0,25.0,6.0,5.0,0.0,0.0,0.21899999999999997,0.7809999999999999,0.0,2,"This is trash, it's just a waste of memory, f this"
1.0,8.0,29.0,19.0,7.0,0.0,0.0,0.0,0.0,0.7070000000000001,0.293,6,This is vary good game for time paas
1.0,6.0,29.0,19.0,3.0,4.0,0.0,1.0,0.0,0.386,0.614,5,This is very good and entertaining
1.0,8.0,32.0,22.0,5.0,4.0,0.0,1.0,0.0,0.687,0.313,5,This is very good design for under 12th.
0.0,5.0,17.0,13.0,2.0,1.0,0.0,0.0,0.0,0.564,0.436,5,This is very nice app
0.0,7.0,27.0,20.0,3.0,4.0,0.0,0.0,0.0,0.66,0.34,5,This is very nice download it now
0.0,9.0,36.0,24.0,5.0,4.0,0.0,1.0,0.0,0.527,0.473,5,This is very nice game download it and enjoy
0.0,4.0,18.0,12.0,1.0,5.0,0.0,0.0,0.499,0.501,0.0,5,this is very nonsense.
0.0,5.0,19.0,15.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,6,This is very phool apps
1.0,13.0,47.0,27.0,10.0,9.0,2.0,0.0,0.0,0.79,0.21,3,This is very useful because so many things you can do on it
0.0,7.0,23.0,17.0,4.0,2.0,0.0,0.0,0.42,0.58,0.0,3,This is very vry very bad app!
0.0,8.0,34.0,24.0,4.0,5.0,1.0,0.0,0.2,0.5589999999999999,0.24100000000000002,6,This is way cool. Almost couldn't be better!
0.0,15.0,51.0,37.0,7.0,5.0,0.0,0.0,0.0,0.631,0.369,5,This is what I've been looking for and I am super happy to find it
0.0,8.0,30.0,21.0,4.0,4.0,0.0,0.0,0.0,0.7140000000000001,0.28600000000000003,5,This is what I've been waiting for lol
1.0,5.0,17.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,5,THIS IS WHAT VR NEEDS
0.0,5.0,19.0,12.0,1.0,2.0,0.0,0.0,0.0,0.584,0.41600000000000004,0,This isn't bad after all
1.0,11.0,47.0,35.0,6.0,6.0,0.0,0.0,0.0,0.851,0.149,1,This just looked like bull at the beginning but.. huh dayum.
1.0,13.0,59.0,46.0,9.0,8.0,0.0,0.0,0.0,0.511,0.489,7,This keeps my kid entertained for hours and he just absolutely loves it!! :)
0.0,16.0,65.0,44.0,5.0,10.0,0.0,0.0,0.0,0.852,0.14800000000000002,5,This kind of a pointless app that is oddly amusing I think I should be concerned
1.0,11.0,49.0,32.0,10.0,4.0,1.0,0.0,0.0,1.0,0.0,1,This lets you see what people are doing without even moving
1.0,12.0,52.0,36.0,6.0,3.0,0.0,0.0,0.0,0.684,0.316,6,This little app has an emoji for every situation. I love Bitmoji!!!
0.0,5.0,19.0,14.0,4.0,2.0,0.0,0.0,0.0,0.615,0.385,5,This looks just like me
0.0,17.0,68.0,52.0,13.0,8.0,0.0,0.0,0.0,0.642,0.358,5,This made me giggle. I'll be sure to use this at the opportune moment at work tomorrow
1.0,8.0,38.0,23.0,3.0,7.0,1.0,0.0,0.0,1.0,0.0,6,This needs an update because it crashes often
1.0,10.0,39.0,28.0,8.0,6.0,1.0,0.0,0.237,0.763,0.0,7,This needs sound why what is wrong with you guys ):(
1.0,33.0,141.0,94.0,22.0,20.0,3.0,0.0,0.23,0.606,0.16399999999999998,6,"This not only it auto updates but it disturbs you from playing this app always pops up and you to sign, and sometimes when it pops up the crashes it's super annoying seriously!!!!!!!"
1.0,7.0,31.0,18.0,7.0,3.0,3.0,0.0,0.0,1.0,0.0,2,This one knows more characters +no ads
0.0,9.0,47.0,33.0,3.0,5.0,0.0,0.0,0.0,0.636,0.364,1,This program is unbeliveable. Download 100% well worth it
0.0,4.0,12.0,8.0,1.0,4.0,0.0,0.0,0.0,0.47600000000000003,0.524,5,This pup is fun
1.0,14.0,63.0,45.0,10.0,5.0,0.0,0.0,0.0,0.818,0.182,5,This really helps my little sister be occupied and quiet within the day time
1.0,36.0,148.0,106.0,20.0,17.0,0.0,0.0,0.075,0.86,0.066,1,This roller coaster has some of the best visuals but it seems to lack the performance of the other titles. The framerate is not as high as before but it is still manageable to a degree
0.0,5.0,22.0,12.0,3.0,4.0,0.0,0.0,0.0,0.321,0.679,5,This so funny and creative
1.0,15.0,149.0,135.0,8.0,10.0,0.0,0.0,0.0,0.7959999999999999,0.204,5,This so much fun I'll he had burp I mean he is reporting me nooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo
0.0,9.0,42.0,25.0,5.0,2.0,0.0,0.0,0.485,0.515,0.0,5,This stupid game got me mad 1 star hahahhaahahhaha
1.0,18.0,57.0,41.0,13.0,7.0,0.0,1.0,0.0,0.64,0.36,2,This the best TV app for the shows I love to watch! I can't get enough of it!
1.0,75.0,321.0,189.0,75.0,48.0,2.0,0.0,0.106,0.83,0.064,5,"This the the reason why I've got Samsung in the first place, to watch tvnz on demand. Now this unnecessary change going to ruin everything good about old app. New sign in, x amount of personal information to submit, complicated navigation, T&C in rank of Apple and Google. Why? Waste of money and time. If not fixed to be like old app, then simple delete and goodbye to Samsung as well...BRING THE OLD APP BACK!!!"
0.0,18.0,55.0,37.0,6.0,9.0,0.0,0.0,0.0,0.591,0.409,6,This thing I way too good it is so cool love it so I am gonna rate 5star
0.0,4.0,16.0,9.0,2.0,3.0,0.0,0.0,0.444,0.556,0.0,5,This thing is crazy.
1.0,10.0,37.0,25.0,4.0,7.0,0.0,0.0,0.47700000000000004,0.523,0.0,0,This thing is sluggish as hell and I'm on Pixel.
0.0,9.0,36.0,23.0,3.0,7.0,0.0,0.0,0.24,0.561,0.2,2,This thing is sooo annoying! He's a total joke
0.0,3.0,14.0,9.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,2,This thing works.
0.0,4.0,21.0,9.0,6.0,3.0,0.0,0.0,0.579,0.42100000000000004,0.0,0,This Transparent Is FAKE!
0.0,8.0,32.0,21.0,6.0,2.0,0.0,0.0,0.23199999999999998,0.768,0.0,0,This trash app won't work like its posta
1.0,16.0,62.0,46.0,10.0,8.0,0.0,0.0,0.0,0.618,0.382,6,This turns out to be great. There's ads but I love fiddling with my home screen!
1.0,10.0,34.0,23.0,6.0,5.0,0.0,0.0,0.0,0.597,0.40299999999999997,5,This used to be my fav app...now only ads play
1.0,42.0,169.0,121.0,22.0,18.0,2.0,0.0,0.084,0.752,0.16399999999999998,0,"This used to be such a great reliable app. Bang, it'd stream youtube everytime. Haven't been able to get it to work for sometime now, no media play back message...please sort it out and be one the best apps i have again."
1.0,37.0,161.0,112.0,22.0,20.0,0.0,0.0,0.19399999999999998,0.6759999999999999,0.13,5,This used to work well without ad interruptions but since the update now there are ads all the way through which is a real pain and quite disappointing. Less inclined to use it now. Please remove ads.
1.0,51.0,206.0,136.0,30.0,18.0,4.0,0.0,0.166,0.7090000000000001,0.125,6,"This was a great app I used it every day from my samsung galaxy s4 to my samsung smart tv. But now all i get is a message saying ""No media playback in progress"". Ive tried uninstalling it and installing again and resetting my phone. But no longer works :( sad face"
1.0,15.0,62.0,41.0,7.0,8.0,0.0,0.0,0.235,0.665,0.1,6,This was good but I cant watch my programs because I have root access. ...stupid
1.0,7.0,24.0,17.0,7.0,2.0,0.0,0.0,0.0,0.446,0.5539999999999999,2,This was good for hours of fun
0.0,11.0,39.0,26.0,6.0,4.0,0.0,0.0,0.0,0.7090000000000001,0.29100000000000004,5,This was great and I'm using it more than one time
1.0,14.0,49.0,29.0,9.0,3.0,1.0,0.0,0.244,0.7559999999999999,0.0,5,This was Im Hated App it eat alot of internal memory. pak U &lt;3
